File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\ForeignKeyNullifier_ESTest_scaffolding1.java,55,40,29,0,10,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\ForeignKeyTrigger_ESTest1.java,73,49,37,0,12,0,12,34,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\ForeignKeyTrigger_ESTest_scaffolding1.java,55,40,29,0,10,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\ForeignMultiKeyNullifier_ESTest1.java,20,11,7,0,4,0,5,22,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\ForeignMultiKeyNullifier_ESTest_scaffolding1.java,55,40,29,0,10,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\JEVersion_ESTest1.java,60,45,31,0,11,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\JEVersion_ESTest_scaffolding1.java,55,40,29,0,10,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\JoinConfig_ESTest1.java,39,27,19,0,8,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\JoinConfig_ESTest_scaffolding1.java,55,40,29,0,10,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\JoinCursor_ESTest1.java,56,36,28,0,10,0,10,30,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\JoinCursor_ESTest_scaffolding1.java,55,40,29,0,10,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\LockMode_ESTest1.java,25,15,11,0,6,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\LockMode_ESTest_scaffolding1.java,55,40,29,0,10,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\LockNotGrantedException_ESTest1.java,39,27,19,0,8,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\LockNotGrantedException_ESTest_scaffolding1.java,55,40,29,0,10,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\LockStats_ESTest1.java,21,12,8,0,5,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\LockStats_ESTest_scaffolding1.java,55,40,29,0,10,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\OperationStatus_ESTest1.java,25,15,11,0,6,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\OperationStatus_ESTest_scaffolding1.java,55,40,29,0,10,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\PreloadConfig_ESTest1.java,81,60,43,0,13,0,8,24,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\PreloadConfig_ESTest_scaffolding1.java,55,40,29,0,10,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\PreloadStats_ESTest1.java,21,12,8,0,5,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\PreloadStats_ESTest_scaffolding1.java,55,40,29,0,10,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\PreloadStatus_ESTest1.java,25,15,11,0,6,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\PreloadStatus_ESTest_scaffolding1.java,55,40,29,0,10,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\RunRecoveryException_ESTest1.java,55,40,28,0,11,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\RunRecoveryException_ESTest_scaffolding1.java,55,40,29,0,10,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\SecondaryConfig_ESTest1.java,216,162,118,0,29,0,25,65,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\SecondaryConfig_ESTest_scaffolding1.java,55,40,29,0,10,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\SecondaryCursor_ESTest1.java,35,21,16,0,7,0,7,23,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\SecondaryCursor_ESTest_scaffolding1.java,55,40,29,0,10,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\SecondaryDatabase_ESTest1.java,50,30,22,0,9,0,11,28,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\SecondaryDatabase_ESTest_scaffolding1.java,55,40,29,0,10,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\SecondaryKeyCreator_ESTest1.java,39,23,18,0,8,0,8,25,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\SecondaryKeyCreator_ESTest_scaffolding1.java,55,40,29,0,10,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\SecondaryMultiKeyCreator_ESTest1.java,20,11,7,0,4,0,5,22,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\SecondaryMultiKeyCreator_ESTest_scaffolding1.java,55,40,29,0,10,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\SecondaryTrigger_ESTest1.java,88,58,43,0,14,0,16,43,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\SecondaryTrigger_ESTest_scaffolding1.java,55,40,29,0,10,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\SequenceConfig_ESTest1.java,152,122,88,0,22,0,8,35,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\SequenceConfig_ESTest_scaffolding1.java,55,40,29,0,10,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\Sequence_ESTest1.java,35,21,16,0,7,0,7,23,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\Sequence_ESTest_scaffolding1.java,55,40,29,0,10,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\TransactionConfig_ESTest1.java,182,151,113,0,23,0,8,32,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\TransactionConfig_ESTest_scaffolding1.java,55,40,29,0,10,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\Transaction_ESTest1.java,259,190,140,0,34,0,35,86,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\Transaction_ESTest_scaffolding1.java,55,40,29,0,10,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\XAEnvironment_ESTest1.java,36,21,16,0,8,0,7,20,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\XAEnvironment_ESTest_scaffolding1.java,55,40,29,0,10,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\cleaner\Cleaner_ESTest1.java,78,50,37,0,14,0,14,39,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\cleaner\Cleaner_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\cleaner\FileProcessor_ESTest1.java,279,227,170,0,36,0,16,43,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\cleaner\FileProcessor_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\cleaner\FileSelector_ESTest1.java,360,284,213,0,48,0,28,64,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\cleaner\FileSelector_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\cleaner\FileSummary_ESTest1.java,559,463,341,0,76,0,20,52,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\cleaner\FileSummary_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\cleaner\LNInfo_ESTest1.java,142,107,81,0,18,0,17,81,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\cleaner\LNInfo_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\cleaner\OffsetList_ESTest1.java,196,165,146,0,15,0,16,43,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\cleaner\OffsetList_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\cleaner\PackedOffsets_ESTest1.java,172,128,96,0,24,0,20,52,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\cleaner\PackedOffsets_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\cleaner\TrackedFileSummary_ESTest1.java,168,128,93,0,24,0,16,43,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\cleaner\TrackedFileSummary_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\cleaner\UtilizationProfile_ESTest1.java,254,183,127,0,38,0,33,82,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\cleaner\UtilizationProfile_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\cleaner\UtilizationTracker_ESTest1.java,52,32,24,0,10,0,10,30,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\cleaner\UtilizationTracker_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\config\BooleanConfigParam_ESTest1.java,81,54,39,0,13,0,14,41,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\config\BooleanConfigParam_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\config\ConfigParam_ESTest1.java,217,177,140,0,27,0,13,46,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\config\ConfigParam_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\config\EnvironmentParams_ESTest1.java,50,32,23,0,10,0,8,25,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\config\EnvironmentParams_ESTest_scaffolding1.java,64,45,34,0,14,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\config\IntConfigParam_ESTest1.java,141,102,75,0,20,0,19,64,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\config\IntConfigParam_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\config\LongConfigParam_ESTest1.java,150,107,80,0,20,0,23,130,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\config\LongConfigParam_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\config\ShortConfigParam_ESTest1.java,145,106,79,0,20,0,19,66,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\config\ShortConfigParam_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\CursorImpl_ESTest1.java,369,276,203,0,47,0,46,111,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\CursorImpl_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\DatabaseId_ESTest1.java,237,180,130,0,33,0,24,60,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\DatabaseId_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\DatabaseImpl_ESTest1.java,576,411,293,0,75,0,90,253,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\DatabaseImpl_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\DbConfigException_ESTest1.java,33,22,16,0,7,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\DbConfigException_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\DbConfigManager_ESTest1.java,207,149,112,0,27,0,31,78,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\DbConfigManager_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\DbEnvPool_ESTest1.java,85,54,39,0,15,0,16,43,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\DbEnvPool_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\DbEnvState_ESTest1.java,78,54,40,0,13,0,11,33,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\DbEnvState_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\DbTree_ESTest1.java,698,504,365,0,89,0,105,242,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\DbTree_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\EnvConfigObserver_ESTest1.java,20,11,7,0,4,0,5,22,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\EnvConfigObserver_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\EnvironmentImpl_ESTest1.java,160,110,78,0,25,0,25,65,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\EnvironmentImpl_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\GetMode_ESTest1.java,41,29,21,0,8,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\GetMode_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\INList_ESTest1.java,295,224,165,0,39,0,32,82,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\INList_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\MemoryBudget_ESTest1.java,113,76,57,0,18,0,19,54,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\MemoryBudget_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\PreloadLSNTreeWalker_ESTest1.java,75,49,38,0,13,0,13,37,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\PreloadLSNTreeWalker_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\PreloadProcessor_ESTest1.java,73,53,40,0,12,0,8,19,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\PreloadProcessor_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\PutMode_ESTest1.java,21,12,8,0,5,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\dbi\PutMode_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
